שנה,חודש,ענף,מין,זן,שם,שוק,ממוצע_שופרסל,ממוצע_חנויות,ממוצע_שווקים_1,ממוצע_שווקים_2
2011,2011/01,ירקות          ,פלפל           ,אדום,ש. פתוח מעל קוט,קמעוני תל-אביב ,,,6.08,7.45
2010,2010/12,ירקות          ,פלפל           ,אדום,ש. פתוח מעל קוט,קמעוני תל-אביב ,,,5.56,6.80
2010,2010/11,ירקות          ,פלפל           ,אדום,ש. פתוח מעל קוט,קמעוני תל-אביב ,,,6.00,7.10
2010,2010/10,ירקות          ,פלפל           ,אדום,ש. פתוח מעל קוט,קמעוני תל-אביב ,,,6.00,7.40
2010,2010/08,ירקות          ,פלפל           ,אדום,ש. פתוח מעל קוט,קמעוני תל-אביב ,,,4.25,5.10
2010,2010/07,ירקות          ,פלפל           ,אדום,ש. פתוח מעל קוט,קמעוני תל-אביב ,,,4.33,5.23
2011,2011/04,פירות          ,פסיפלורה,,ארוזה,קמעוני חיפה    ,18.99,,,
2011,2011/03,פירות          ,פסיפלורה,,ארוזה,קמעוני חיפה    ,18.99,,,
2011,2011/02,פירות          ,פסיפלורה,,ארוזה,קמעוני חיפה    ,18.99,,,
2010,2010/09,פירות          ,פסיפלורה,,ארוזה,קמעוני חיפה    ,18.99,,,
2010,2010/08,פירות          ,פסיפלורה,,ארוזה,קמעוני חיפה    ,26.26,25.90,,
2010,2010/07,פירות          ,פסיפלורה,,ארוזה,קמעוני חיפה    ,29.99,,,
2010,2010/04,פירות          ,פסיפלורה,,ארוזה,קמעוני חיפה    ,19.99,,,
2010,2010/03,פירות          ,פסיפלורה,,ארוזה,קמעוני חיפה    ,27.90,,,
2009,2009/09,פירות          ,פסיפלורה,,ארוזה,קמעוני חיפה    ,14.99,,,
2009,2009/08,פירות          ,פסיפלורה,,ארוזה,קמעוני חיפה    ,14.99,,,
2009,2009/05,פירות          ,פסיפלורה,,ארוזה,קמעוני חיפה    ,14.99,15.00,,
2009,2009/04,פירות          ,פסיפלורה,,ארוזה,קמעוני חיפה    ,14.32,14.33,,
2012,2012/06,פירות          ,פסיפלורה,,ארוזה,קמעוני ירושלים ,,26.00,15.33,17.33
2012,2012/05,פירות          ,פסיפלורה,,ארוזה,קמעוני ירושלים ,19.90,31.33,15.33,17.33
2012,2012/04,פירות          ,פסיפלורה,,ארוזה,קמעוני ירושלים ,19.99,35.00,16.00,18.00
2012,2012/03,פירות          ,פסיפלורה,,ארוזה,קמעוני ירושלים ,19.99,38.00,16.00,18.00
2012,2012/02,פירות          ,פסיפלורה,,ארוזה,קמעוני ירושלים ,19.99,36.33,16.00,18.00
2012,2012/01,פירות          ,פסיפלורה,,ארוזה,קמעוני ירושלים ,,40.00,,
2011,2011/09,פירות          ,פסיפלורה,,ארוזה,קמעוני ירושלים ,,,14.00,16.00
2011,2011/08,פירות          ,פסיפלורה,,ארוזה,קמעוני ירושלים ,19.99,24.00,13.60,15.60
2011,2011/07,פירות          ,פסיפלורה,,ארוזה,קמעוני ירושלים ,19.99,24.00,16.00,18.00
2011,2011/04,פירות          ,פסיפלורה,,ארוזה,קמעוני ירושלים ,19.99,24.00,14.00,16.00
2011,2011/03,פירות          ,פסיפלורה,,ארוזה,קמעוני ירושלים ,19.99,27.50,15.33,17.33
2011,2011/02,פירות          ,פסיפלורה,,ארוזה,קמעוני ירושלים ,19.99,29.00,18.00,21.00
2011,2011/01,פירות          ,פסיפלורה,,ארוזה,קמעוני ירושלים ,,24.00,17.00,19.00
2010,2010/08,פירות          ,פסיפלורה,,ארוזה,קמעוני ירושלים ,19.99,26.50,16.67,19.33
2010,2010/07,פירות          ,פסיפלורה,,ארוזה,קמעוני ירושלים ,29.99,30.25,18.00,21.00
2010,2010/04,פירות          ,פסיפלורה,,ארוזה,קמעוני ירושלים ,19.99,28.00,19.33,22.00
2010,2010/03,פירות          ,פסיפלורה,,ארוזה,קמעוני ירושלים ,18.32,21.50,14.00,16.00
2010,2010/02,פירות          ,פסיפלורה,,ארוזה,קמעוני ירושלים ,19.99,25.50,14.75,17.00
2010,2010/01,פירות          ,פסיפלורה,,ארוזה,קמעוני ירושלים ,19.99,29.00,16.00,18.00
2009,2009/12,פירות          ,פסיפלורה,,ארוזה,קמעוני ירושלים ,,32.00,20.00,24.00
2009,2009/09,פירות          ,פסיפלורה,,ארוזה,קמעוני ירושלים ,14.99,18.00,10.00,13.33
2009,2009/08,פירות          ,פסיפלורה,,ארוזה,קמעוני ירושלים ,14.99,26.00,15.00,18.00
2009,2009/07,פירות          ,פסיפלורה,,ארוזה,קמעוני ירושלים ,,38.67,22.00,26.00
2009,2009/05,פירות          ,פסיפלורה,,ארוזה,קמעוני ירושלים ,14.99,,11.00,14.00
2009,2009/04,פירות          ,פסיפלורה,,ארוזה,קמעוני ירושלים ,14.99,29.00,11.00,14.00
2009,2009/03,פירות          ,פסיפלורה,,ארוזה,קמעוני ירושלים ,,28.40,15.20,18.40
2009,2009/02,פירות          ,פסיפלורה,,ארוזה,קמעוני ירושלים ,,29.33,15.00,19.00
2009,2009/01,פירות          ,פסיפלורה,,ארוזה,קמעוני ירושלים ,,29.25,17.25,21.00
2012,2012/06,פירות          ,פסיפלורה,,ארוזה,קמעוני תל-אביב ,,19.99,15.33,17.33
2012,2012/05,פירות          ,פסיפלורה,,ארוזה,קמעוני תל-אביב ,19.99,15.63,13.00,15.50
2012,2012/04,פירות          ,פסיפלורה,,ארוזה,קמעוני תל-אביב ,19.99,22.99,16.00,18.00
2012,2012/03,פירות          ,פסיפלורה,,ארוזה,קמעוני תל-אביב ,19.99,19.99,15.50,17.50
2012,2012/02,פירות          ,פסיפלורה,,ארוזה,קמעוני תל-אביב ,19.99,19.99,17.50,20.00
2012,2012/01,פירות          ,פסיפלורה,,ארוזה,קמעוני תל-אביב ,,39.99,,
2011,2011/09,פירות          ,פסיפלורה,,ארוזה,קמעוני תל-אביב ,19.99,19.90,12.00,14.00
2011,2011/08,פירות          ,פסיפלורה,,ארוזה,קמעוני תל-אביב ,19.99,19.90,12.80,15.60
2011,2011/07,פירות          ,פסיפלורה,,ארוזה,קמעוני תל-אביב ,19.99,,14.00,16.00
2011,2011/04,פירות          ,פסיפלורה,,ארוזה,קמעוני תל-אביב ,19.99,19.90,14.00,16.00
2011,2011/03,פירות          ,פסיפלורה,,ארוזה,קמעוני תל-אביב ,19.99,19.99,14.00,16.00
2011,2011/02,פירות          ,פסיפלורה,,ארוזה,קמעוני תל-אביב ,19.99,19.99,13.00,15.00
2011,2011/01,פירות          ,פסיפלורה,,ארוזה,קמעוני תל-אביב ,,19.29,12.00,14.00
2010,2010/08,פירות          ,פסיפלורה,,ארוזה,קמעוני תל-אביב ,24.32,22.49,14.00,16.00
2010,2010/07,פירות          ,פסיפלורה,,ארוזה,קמעוני תל-אביב ,29.96,24.99,12.00,14.00
2010,2010/04,פירות          ,פסיפלורה,,ארוזה,קמעוני תל-אביב ,19.99,24.90,12.00,15.00
2010,2010/03,פירות          ,פסיפלורה,,ארוזה,קמעוני תל-אביב ,17.49,22.40,12.50,14.50
2010,2010/02,פירות          ,פסיפלורה,,ארוזה,קמעוני תל-אביב ,19.99,24.15,13.75,16.00
2010,2010/01,פירות          ,פסיפלורה,,ארוזה,קמעוני תל-אביב ,19.99,30.90,16.00,20.00
2009,2009/12,פירות          ,פסיפלורה,,ארוזה,קמעוני תל-אביב ,,30.90,20.00,24.00
2009,2009/09,פירות          ,פסיפלורה,,ארוזה,קמעוני תל-אביב ,14.99,17.57,10.00,12.67
2009,2009/08,פירות          ,פסיפלורה,,ארוזה,קמעוני תל-אביב ,14.99,33.45,13.67,16.00
2009,2009/07,פירות          ,פסיפלורה,,ארוזה,קמעוני תל-אביב ,,43.90,24.00,28.00
2009,2009/05,פירות          ,פסיפלורה,,ארוזה,קמעוני תל-אביב ,14.99,24.90,13.00,16.00
2009,2009/04,פירות          ,פסיפלורה,,ארוזה,קמעוני תל-אביב ,14.99,20.90,12.00,14.67
2009,2009/03,פירות          ,פסיפלורה,,ארוזה,קמעוני תל-אביב ,19.99,21.57,13.25,15.50
2009,2009/02,פירות          ,פסיפלורה,,ארוזה,קמעוני תל-אביב ,19.99,26.65,14.75,17.00
2009,2009/01,פירות          ,פסיפלורה,,ארוזה,קמעוני תל-אביב ,,26.65,20.50,24.00
2011,2011/09,פירות          ,פסיפלורה,,תפזורת,קמעוני ירושלים ,,,10.00,13.33
2011,2011/09,פירות          ,פסיפלורה,,תפזורת,קמעוני תל-אביב ,,,9.00,12.00
2011,2011/10,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני חיפה    ,,24.00,14.00,16.00
2009,2009/04,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני חיפה    ,18.99,18.00,,
2009,2009/03,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני חיפה    ,12.99,13.00,,
2009,2009/02,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני חיפה    ,12.99,,,
2009,2009/01,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני חיפה    ,19.99,,,
2012,2012/07,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,,22.00,16.25,18.50
2012,2012/06,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,16.99,22.50,12.50,15.00
2012,2012/05,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,16.99,22.50,12.50,14.50
2012,2012/04,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,16.99,25.00,12.00,15.00
2012,2012/03,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,,30.00,14.00,16.00
2012,2012/02,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,,,15.33,18.00
2012,2012/01,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,16.99,20.00,13.00,15.00
2011,2011/12,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,,,14.00,16.00
2011,2011/11,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,,22.40,14.00,16.00
2011,2011/10,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,,22.00,12.00,14.00
2011,2011/09,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,,19.33,12.00,14.67
2011,2011/08,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,16.99,20.50,11.60,14.00
2011,2011/07,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,16.99,22.00,14.50,17.00
2011,2011/06,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,14.99,22.50,10.00,14.00
2011,2011/04,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,,24.00,15.00,16.00
2011,2011/03,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,,24.50,14.75,17.50
2011,2011/02,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,,,15.50,18.00
2011,2011/01,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,14.99,,14.00,16.00
2010,2010/12,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,,,14.67,16.67
2010,2010/11,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,,25.00,15.33,18.00
2010,2010/10,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,,18.00,12.67,14.67
2010,2010/09,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,,18.00,11.00,13.00
2010,2010/08,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,9.99,16.00,9.33,11.33
2010,2010/07,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,9.99,14.80,8.40,10.80
2010,2010/06,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,9.99,17.00,11.33,13.33
2010,2010/05,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,9.99,15.33,9.33,12.00
2010,2010/04,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,9.99,20.00,11.33,14.00
2010,2010/03,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,9.99,19.50,12.50,15.00
2010,2010/02,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,,21.50,14.00,16.00
2010,2010/01,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,,21.33,15.00,17.50
2009,2009/12,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,,22.00,15.00,17.00
2009,2009/11,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,,23.00,13.33,15.33
2009,2009/10,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,,18.00,13.00,15.50
2009,2009/08,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,14.99,24.00,13.00,15.00
2009,2009/07,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,14.99,18.00,11.00,14.00
2009,2009/06,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,14.99,19.50,12.00,14.00
2009,2009/05,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,14.99,22.00,10.50,13.50
2009,2009/04,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,14.99,20.00,11.00,14.00
2009,2009/03,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,14.99,19.20,12.00,14.60
2009,2009/02,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,14.99,18.00,13.00,15.00
2009,2009/01,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני ירושלים ,14.99,21.00,12.50,15.25
2012,2012/07,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני תל-אביב ,16.99,16.99,12.00,15.00
2012,2012/06,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני תל-אביב ,16.99,18.32,11.33,14.33
2012,2012/05,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני תל-אביב ,16.99,,11.50,14.00
2012,2012/04,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני תל-אביב ,16.99,18.99,12.00,14.00
2012,2012/03,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני תל-אביב ,,20.49,15.00,17.00
2012,2012/02,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני תל-אביב ,,22.99,15.00,17.00
2012,2012/01,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני תל-אביב ,16.99,19.99,12.50,15.00
2011,2011/12,פירות          ,פפאיה          ,,סוג א צהוב ירוק,קמעוני תל-אביב ,16.99,18.49,13.00,15.00
